prev_surprise_1q,avg_surprise_4q,beat_streak,surprise_consistency,eps_estimate_revision_pct,num_analysts,revenue_growth,gross_margin,revenue_growth_accel,gross_margin_trend,price_return_30d,price_return_5d,price_volatility_30d,pct_from_52w_high,fiscal_quarter,ticker_encoded,label,ticker,earnings_date
4.140279771454305,3.2910233287898096,1.0,3.1741493676573134,,,0.0716645124228063,0.5136692575716966,0.015384172616981204,0.46936168624537195,-0.012049780859818159,-0.003723858761044893,0.008755024052652046,-0.04883675881433243,3,24,Beat,PG,2025-09-30
4.915197941764153,4.527738856609229,2.0,0.5479498930907651,,,-0.0079513981953006,0.5121577809798271,-0.07961591061810691,0.5023705567862312,-0.020992688558423275,0.013175444292149051,0.011960255299872722,-0.04207523028317639,4,24,Meet,PG,2025-12-31
1.2467350620674802,3.4340709250953125,0.0,1.9335079973806353,,,-0.0438130403458213,0.4950788792088533,-0.0358616421505207,0.5129135192757619,-0.10845254095632074,-0.008889491066786975,0.013417514036283522,-0.1464711682642921,1,24,Beat,PG,2026-03-31
3.335089439236321,3.2910233287898096,1.0,3.1741493676573134,,,-0.0687305761415252,0.4769605955589783,0.003694507970495347,0.46936168624537195,-0.16442212676709622,-0.08200645194689427,0.027988085241574884,-0.27263588630794544,1,25,Beat,PYPL,2025-03-31
14.529782048963638,3.2910233287898096,1.0,3.1741493676573134,,,0.0637915543575919,0.4638030888030888,0.1325221304991171,0.46936168624537195,0.0289227178198112,0.022635618521391676,0.017472098274062448,-0.015639752942347714,2,25,Beat,PYPL,2025-06-30
8.002190901586852,11.265986475275245,2.0,4.6157039651234015,,,0.0155646718146718,0.4599025781157181,-0.0482268825429201,0.4703818421810335,-0.027878122182054915,-0.005614715148091895,0.014864843451018272,-0.04714703982230105,3,25,Beat,PYPL,2025-09-30
11.1406011545352,11.224191368361895,3.0,3.264598296837398,,,0.0307710585719378,0.4649608114338405,0.015206386757266,0.4618528334594034,-0.050668277474564045,-0.006181057162761809,0.017424737726287498,-0.12748708616466498,4,25,Miss,PYPL,2025-12-31
3.335089439236321,3.2910233287898096,1.0,3.1741493676573134,,,-0.0591310309366698,0.5503233445669005,0.003694507970495347,0.46936168624537195,-0.10849755914084457,-0.04597710231961931,0.019923670474569548,-0.12689946688241113,1,26,Meet,QCOM,2025-03-31
1.1869046393308198,3.2910233287898096,0.0,3.1741493676573134,,,-0.0559249476272885,0.5556198745779064,0.003206083309381297,0.46936168624537195,0.04509758736631072,0.035261806003251794,0.016898341176947412,-0.005894247910572046,2,26,Beat,QCOM,2025-06-30
2.050966536861771,1.6189355880962952,1.0,0.6109840271090513,,,0.0874095513748192,0.5533670481767368,0.1433344990021077,0.5529716095724034,0.07800366613759424,-0.003063854106377553,0.012932128598862865,-0.02506483150390412,3,26,Beat,QCOM,2025-09-30
4.31952374660093,2.5191316409311733,2.0,1.6179337258706494,,,0.0870375299441044,0.545543584720862,-0.0003720214307148112,0.5544934613773216,0.0019321978562087793,-0.004534571346646225,0.019264509477000123,-0.04818629976091298,4,26,Beat,QCOM,2025-12-31
3.335089439236321,3.2910233287898096,1.0,3.1741493676573134,,,0.0792549306062819,0.2279716582064297,0.003694507970495347,0.46936168624537195,0.06301205113710077,-0.002490911482220903,0.020234216011741926,-0.03438518560473841,2,27,Miss,SBUX,2025-06-30
-22.493838260141676,3.2910233287898096,0.0,3.1741493676573134,,,0.0119500846023687,0.2260006270247674,-0.0673048460039132,0.46936168624537195,-0.07958058806586969,-0.022277002819230982,0.014818689708163553,-0.10872564407692585,3,27,Miss,SBUX,2025-09-30
-6.510131065604711,-14.501984662873193,0.0,11.302187745757294,,,0.0361688786707075,0.2107089187199322,0.024218794068338798,0.22698614261559855,0.009318199911765886,-0.0069629551608998775,0.01978483464998315,-0.04305526717169193,4,27,Miss,SBUX,2025-12-31
-4.586655762284458,-11.196875029343616,0.0,9.830614069788481,,,0.0361688786707075,0.2107089187199322,0.0,0.21835477287234978,-0.07442161519136976,-0.07481620095351574,0.020587571761252334,-0.14422323078376384,1,27,Beat,SBUX,2026-03-31
